"SOLUCION [10.0, 0.0]"
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"g22m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.00000000040376]";"[24.00000000038761]"
"g32m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.00000000040376]";"[24.00000000038761]"
"X12m int#1";"[0.4856818433618294]";"[0.2838559646053726]";"[0.5747175141278638]";"[0.47918377121260974]";"[0.31772737343722346]";"[0.43344431824356305]";"[0.5900188323953787]";"[0.46670695737077594]"
"X22m int#2";"[0.41715218926812786]";"[0.3846169907152908]";"[0.46413998744795526]";"[0.410019123303918]";"[0.4079713983076189]";"[0.3932122892610337]";"[0.4758709981197168]";"[0.39947765682368863]"
"X32m int#3";"[0.34351459510571203]";"[0.45626378031953085]";"[0.4758709981197168]";"[0.4384464513802094]";"[0.5030308380445558]";"[0.3119930513816401]";"[0.48709196484922773]";"[0.4384464513802094]"
"S12m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S22m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S32m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q12m int#1";"[224.83333333333334]";"[588.25]";"[78.25]";"[323.24999999999994]";"[147.08333333333334]";"[898.25]";"[80.33333333333333]";"[314.8333333333333]"
"q22m int#2";"[181.74999999999997]";"[708.5]";"[75.83333333333333]";"[311.1666666666667]";"[177.75]";"[724.3333333333334]";"[77.75]";"[303.16666666666663]"
"q32m int#3";"[149.66666666666669]";"[875.5]";"[77.75]";"[320.4166666666667]";"[219.16666666666666]";"[598.6666666666667]";"[79.58333333333333]";"[320.4166666666667]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g13m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.00000041345429]";"[24.00000039691612]"
"g23m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.00000041345429]";"[24.00000039691612]"
"g33m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.00000041345429]";"[24.00000039691612]"
"X13m int#1";"[0.5155644211369589]";"[0.2955576360826467]";"[0.5985875744289858]";"[0.510684641088191]";"[0.3308685076989282]";"[0.4601048261302916]";"[0.6291902111584841]";"[0.48573101324595236]"
"X23m int#2";"[0.44182556778213095]";"[0.39954566967580646]";"[0.4814814845441059]";"[0.4352747228454743]";"[0.42346398574443206]";"[0.4167362668765318]";"[0.5049435060367211]";"[0.4141917897510416]"
"X33m int#3";"[0.36340631116279176]";"[0.47320104530299856]";"[0.4927024513449218]";"[0.4636471476308105]";"[0.5217749562379451]";"[0.33005946625392707]";"[0.5151443849465539]";"[0.4636471476308105]"
"S13m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S23m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S33m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q13m int#1";"[238.66666666666669]";"[612.5]";"[81.5]";"[344.49999999999994]";"[153.16666666666669]";"[953.5]";"[85.66666666666666]";"[327.66666666666663]"
"q23m int#2";"[192.49999999999997]";"[736.0000000000001]";"[78.66666666666667]";"[330.33333333333337]";"[184.5]";"[767.6666666666667]";"[82.5]";"[314.3333333333333]"
"q33m int#3";"[158.33333333333334]";"[908.0]";"[80.49999999999999]";"[338.8333333333333]";"[227.33333333333331]";"[633.3333333333334]";"[84.16666666666666]";"[338.8333333333333]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g14m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.00002384185791]";"[24.000022888183594]"
"g24m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.00002384185791]";"[24.000022888183594]"
"g34m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.00002384185791]";"[24.000022888183594]"
"X14m int#1";"[0.5454471924250291]";"[0.30725941650373806]";"[0.622457855434741]";"[0.542185703342445]";"[0.3440097639353896]";"[0.48676550671086877]";"[0.668361827074471]";"[0.5047552480877717]"
"X24m int#2";"[0.4664991117887577]";"[0.41447449558410604]";"[0.49882315848506775]";"[0.4605304857736695]";"[0.4389567288049197]";"[0.44026040067938443]";"[0.5340162034088609]";"[0.4289060747334174]"
"X34m int#3";"[0.3832981631917469]";"[0.4901384840510512]";"[0.5095340852010047]";"[0.4888480172940874]";"[0.5405192660578226]";"[0.34812600462105503]";"[0.5431969977368069]";"[0.4888480172940874]"
"S14m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S24m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S34m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q14m int#1";"[252.50000000000003]";"[636.75]";"[84.75]";"[365.74999999999994]";"[159.25000000000003]";"[1008.7499999999999]";"[90.99999999999997]";"[340.49999999999994]"
"q24m int#2";"[203.24999999999997]";"[763.5000000000001]";"[81.5]";"[349.50000000000006]";"[191.25]";"[811.0000000000001]";"[87.25]";"[325.49999999999994]"
"q34m int#3";"[167.00000000000003]";"[940.5]";"[83.24999999999999]";"[357.25]";"[235.5]";"[668.0000000000001]";"[88.74999999999999]";"[357.25]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g15m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.0004233771952]";"[24.0004064421074]"
"g25m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.0004233771952]";"[24.0004064421074]"
"g35m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.0004233771952]";"[24.0004064421074]"
"X15m int#1";"[0.5753333142614264]";"[0.3189630509515455]";"[0.6463318934681559]";"[0.5736901078036521]";"[0.3571530962123499]";"[0.5134291773259371]";"[0.7075375651980944]";"[0.5237825273659529]"
"X25m int#2";"[0.49117551563276035]";"[0.4294058168918406]";"[0.5161678315891522]";"[0.48578907779181896]";"[0.454452112594797]";"[0.4637872350163452]";"[0.5630921799154387]";"[0.44362293722399365]"
"X35m int#3";"[0.4031923625209731]";"[0.5070788690800637]";"[0.5263687768774751]";"[0.5140518795426088]";"[0.5592668254323174]";"[0.3661946748957774]";"[0.5712529361460971]";"[0.5140518795426088]"
"S15m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S25m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S35m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q15m int#1";"[266.3333333333333]";"[661.0]";"[88.00000000000001]";"[386.99999999999994]";"[165.33333333333337]";"[1064.0]";"[96.3333333333333]";"[353.33333333333326]"
"q25m int#2";"[213.99999999999997]";"[791.0000000000002]";"[84.33333333333334]";"[368.66666666666674]";"[198.00000000000003]";"[854.3333333333335]";"[92.0]";"[336.66666666666663]"
"q35m int#3";"[175.66666666666669]";"[973.0000000000001]";"[85.99999999999997]";"[375.6666666666667]";"[243.66666666666666]";"[702.6666666666667]";"[93.33333333333331]";"[375.6666666666667]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g16m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.00394300739477]";"[24.00378528709898]"
"g26m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.00394300739477]";"[24.00378528709898]"
"g36m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.00394300739477]";"[24.00378528709898]"
"X16m int#1";"[0.6052488545221592]";"[0.3306827015420389]";"[0.6702383954152286]";"[0.6052239493880887]";"[0.3703143645901492]";"[0.5401191006215644]";"[0.7467496277685649]";"[0.5428360958585958]"
"X26m int#2";"[0.5158769841423718]";"[0.4443586502935845]";"[0.5335383269439339]";"[0.5110725110253186]";"[0.4699702447303701]";"[0.4873377500470873]";"[0.5921969384148252]";"[0.45836198131063155]"
"X36m int#3";"[0.4231071149139514]";"[0.5240446157060368]";"[0.5432297497086896]";"[0.5392819363429784]";"[0.5780423604294579]";"[0.3842820122465618]";"[0.599337986767803]";"[0.5392819363429784]"
"S16m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S26m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S36m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q16m int#1";"[280.1666666666667]";"[685.25]";"[91.25000000000001]";"[408.24999999999994]";"[171.4166666666667]";"[1119.25]";"[101.66666666666663]";"[366.1666666666666]"
"q26m int#2";"[224.74999999999997]";"[818.5000000000002]";"[87.16666666666669]";"[387.8333333333334]";"[204.75000000000003]";"[897.6666666666669]";"[96.75]";"[347.83333333333326]"
"q36m int#3";"[184.33333333333337]";"[1005.5000000000001]";"[88.74999999999997]";"[394.08333333333337]";"[251.83333333333331]";"[737.3333333333335]";"[97.91666666666663]";"[394.08333333333337]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g17m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.0244140625]";"[24.0234375]"
"g27m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.0244140625]";"[24.0234375]"
"g37m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.0244140625]";"[24.0234375]"
"X17m int#1";"[0.6353332580383848]";"[0.34249290496383705]";"[0.6943284891419492]";"[0.6369272450247159]";"[0.38357705204698417]";"[0.5669597137139206]";"[0.7861708818855929]";"[0.5620382441545223]"
"X27m int#2";"[0.5407220872782044]";"[0.45943287145783235]";"[0.5510543564618645]";"[0.5364985408874599]";"[0.48561665163201806]";"[0.5110240331463596]";"[0.6214668575653248]";"[0.473225985696801]"
"X37m int#3";"[0.4431395449880828]";"[0.5411532715724594]";"[0.5602385957362286]";"[0.5646619258300967]";"[0.5969755528336864]";"[0.4024762289536983]";"[0.6275896837482342]";"[0.5646619258300967]"
"S17m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S27m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S37m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q17m int#1";"[294.0]";"[709.4999999999999]";"[94.50000000000001]";"[429.4999999999999]";"[177.50000000000006]";"[1174.5]";"[106.99999999999996]";"[378.9999999999999]"
"q27m int#2";"[235.49999999999997]";"[846.0000000000002]";"[90.00000000000001]";"[407.0000000000001]";"[211.50000000000003]";"[941.0000000000002]";"[101.5]";"[358.99999999999994]"
"q37m int#3";"[193.00000000000006]";"[1038.0]";"[91.49999999999996]";"[412.50000000000006]";"[260.0]";"[772.0000000000002]";"[102.49999999999996]";"[412.50000000000006]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g18m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.11405332435424]";"[24.10949119138008]"
"g28m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.11405332435424]";"[24.10949119138008]"
"g38m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.11405332435424]";"[24.10949119138008]"
"X18m int#1";"[0.6661441037447784]";"[0.3546872499257249]";"[0.7191975946277547]";"[0.6693614198128232]";"[0.3972700218055623]";"[0.5944485800288385]";"[0.8264947634767371]";"[0.581870474387113]"
"X28m int#2";"[0.5661841677656155]";"[0.4750210928945635]";"[0.5691859337988908]";"[0.5625380416873571]";"[0.5018058664562259]";"[0.535293755893015]";"[0.651447096583111]";"[0.48861829901744996]"
"X38m int#3";"[0.4636770510973908]";"[0.5588662584383343]";"[0.5778718950866651]";"[0.5906852513933376]";"[0.6165755167071915]";"[0.42112917497143665]";"[0.6565564855759194]";"[0.5906852513933376]"
"S18m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S28m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S38m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q18m int#1";"[307.8333333333333]";"[733.7499999999999]";"[97.75000000000001]";"[450.7499999999999]";"[183.58333333333337]";"[1229.75]";"[112.33333333333329]";"[391.8333333333332]"
"q28m int#2";"[246.24999999999997]";"[873.5000000000003]";"[92.83333333333336]";"[426.1666666666668]";"[218.25000000000006]";"[984.3333333333336]";"[106.25]";"[370.1666666666666]"
"q38m int#3";"[201.6666666666667]";"[1070.5000000000002]";"[94.24999999999996]";"[430.91666666666674]";"[268.1666666666667]";"[806.6666666666669]";"[107.08333333333329]";"[430.91666666666674]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g19m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.43353824789581]";"[24.416196717979982]"
"g29m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.43353824789581]";"[24.416196717979982]"
"g39m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.43353824789581]";"[24.416196717979982]"
"X19m int#1";"[0.6994944545166663]";"[0.36820725590302383]";"[0.7467556342415229]";"[0.704356642332759]";"[0.4124480255129359]";"[0.6242035934503768]";"[0.8699826365916087]";"[0.6038763868587353]"
"X29m int#2";"[0.5938001175744781]";"[0.49238005246002997]";"[0.5894358279079128]";"[0.5907222059991002]";"[0.5198639161644266]";"[0.5616010735235931]";"[0.6839098630429788]";"[0.5058279967537201]"
"X39m int#3";"[0.4859764905181529]";"[0.5786585903983089]";"[0.5976509613979181]";"[0.6189522515414339]";"[0.6384699059263845]";"[0.4413823759943585]";"[0.6880174297879814]";"[0.6189522515414339]"
"S19m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S29m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S39m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q19m int#1";"[321.6666666666667]";"[757.9999999999999]";"[101.00000000000001]";"[471.9999999999999]";"[189.6666666666667]";"[1285.0]";"[117.66666666666661]";"[404.6666666666665]"
"q29m int#2";"[256.99999999999994]";"[901.0000000000003]";"[95.66666666666669]";"[445.3333333333335]";"[225.00000000000006]";"[1027.666666666667]";"[111.0]";"[381.33333333333326]"
"q39m int#3";"[210.3333333333334]";"[1103.0]";"[96.99999999999994]";"[449.3333333333334]";"[276.3333333333333]";"[841.3333333333336]";"[111.66666666666661]";"[449.3333333333334]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g110m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[66.40783786773682]";"[25.351524353027344]"
"g210m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[66.40783786773682]";"[25.351524353027344]"
"g310m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[66.40783786773682]";"[25.351524353027344]"
"X110m int#1";"[0.7404396678174046]";"[0.38564494608165456]";"[0.7822618189504592]";"[0.7470275959738455]";"[0.43201509679659306]";"[0.6607358759807448]";"[0.9229563907041383]";"[0.6323041486448666]"
"X210m int#2";"[0.6278495264507956]";"[0.5149635653453737]";"[0.6159295696772201]";"[0.6253206164642252]";"[0.5434327833985879]";"[0.5939967458103339]";"[0.7237954080217077]";"[0.5283925553545926]"
"X310m int#3";"[0.513535186900931]";"[0.6045788727104843]";"[0.6237459347746463]";"[0.6539149122696708]";"[0.6671267610653645]";"[0.46641223469342524]";"[0.726921954060678]";"[0.6539149122696708]"
"S110m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S210m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S310m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q110m int#1";"[335.5]";"[782.2499999999999]";"[104.25000000000001]";"[493.2499999999999]";"[195.75000000000006]";"[1340.25]";"[122.99999999999993]";"[417.4999999999999]"
"q210m int#2";"[267.75]";"[928.5000000000005]";"[98.50000000000003]";"[464.5000000000002]";"[231.75000000000006]";"[1071.0000000000002]";"[115.75]";"[392.49999999999994]"
"q310m int#3";"[219.00000000000006]";"[1135.5]";"[99.74999999999994]";"[467.7500000000001]";"[284.5]";"[876.0000000000002]";"[116.24999999999994]";"[467.7500000000001]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g111m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[69.03763957224615]";"[27.876133989356298]"
"g211m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[69.03763957224615]";"[27.876133989356298]"
"g311m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[69.03763957224615]";"[27.876133989356298]"
"X111m int#1";"[0.8015004572029908]";"[0.41334533243518345]";"[0.838592797064007]";"[0.8100680888505893]";"[0.46308065537825477]";"[0.7152181170654662]";"[1.0011107809911393]";"[0.6775496616171757]"
"X211m int#2";"[0.6789188778555986]";"[0.5512125294904402]";"[0.6587395615179799]";"[0.6769082082840332]";"[0.5814080874993189]";"[0.6425047022616949]";"[0.7833366825287817]";"[0.5649454446808846]"
"X311m int#3";"[0.5549989151111597]";"[0.6465100262207535]";"[0.6663237341012453]";"[0.7065765463638095]";"[0.7134539494401144]";"[0.5040711734118435]";"[0.7855035889811431]";"[0.7065765463638095]"
"S111m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S211m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S311m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q111m int#1";"[349.33333333333337]";"[806.4999999999999]";"[107.50000000000003]";"[514.4999999999999]";"[201.8333333333334]";"[1395.5]";"[128.33333333333326]";"[430.3333333333332]"
"q211m int#2";"[278.5]";"[956.0000000000005]";"[101.33333333333337]";"[483.6666666666669]";"[238.50000000000009]";"[1114.3333333333335]";"[120.5]";"[403.6666666666666]"
"q311m int#3";"[227.66666666666674]";"[1167.9999999999998]";"[102.49999999999993]";"[486.1666666666668]";"[292.6666666666667]";"[910.666666666667]";"[120.83333333333327]";"[486.1666666666668]"
""
""
""
""
""
"SOLUCION [10.0, 0.0]"
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g11m int#1";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[65.0]";"[24.0]"
"g21m int#2";"[10.0]";"[17.0]";"[5.0]";"[17.0]";"[10.0]";"[17.0]";"[5.0]";"[17.0]";"[65.0]";"[24.0]"
"g31m int#3";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[11.0]";"[17.0]";"[5.0]";"[16.0]";"[65.0]";"[24.0]"
"X11m int#1";"[0.704417051874679]";"[0.4322450567719571]";"[0.5508474576271186]";"[0.6715243568691844]";"[0.4707241910631741]";"[0.6460684093240423]";"[0.5508474576271186]";"[0.6715243568691844]"
"X21m int#2";"[0.6279661016949152]";"[0.5219129142937993]";"[0.5361581920903954]";"[0.6110950127177307]";"[0.6279661016949152]";"[0.5219129142937993]";"[0.5361581920903954]";"[0.6110950127177307]"
"X31m int#3";"[0.4707241910631741]";"[0.6460684093240423]";"[0.5508474576271186]";"[0.6715243568691844]";"[0.704417051874679]";"[0.4322450567719571]";"[0.5508474576271186]";"[0.6715243568691844]"
"S11m int#1";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S21m int#2";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"S31m int#3";"[1770]";"[4989]";"[1770]";"[1827]";"[1770]";"[4989]";"[1770]";"[1827]"
"q11m int#1";"[211.0]";"[564.0]";"[75.0]";"[302.0]";"[141.0]";"[843.0]";"[75.0]";"[302.0]"
"q21m int#2";"[170.99999999999997]";"[681.0]";"[72.99999999999999]";"[291.99999999999994]";"[170.99999999999997]";"[681.0]";"[72.99999999999999]";"[291.99999999999994]"
"q31m int#3";"[141.0]";"[843.0]";"[75.0]";"[302.0]";"[211.0]";"[564.0]";"[75.0]";"[302.0]"
""
""
"k = fase";"1";"2";"3";"4";"5";"6";"7";"8";"Cio";"PHIio"
"m = movimiento";"WBL";"EBT";"NBL";"SBT";"EBL";"WBT";"SBL";"NBT"
"g12m int#1";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[17.0]";"[27.0]";"[5.0]";"[24.0]";"[65.00000000040376]";"[24.00000000038761]"
"g22m int#2";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[16.0]";"[24.0]";"[6.0]";"[27.0]";"[65.00000000040376]";"[24.00000000038761]"
"g32m int#3";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[16.0]";"[25.0]";"[6.0]";"[26.0]";"[65.00000000040376]";"[24.00000000038761]"
"X12m int#1";"[0.4856818433618294]";"[0.2838559646053726]";"[0.5747175141278638]";"[0.47918377121260974]";"[0.31772737343722346]";"[0.43344431824356305]";"[0.5900188323953787]";"[0.46670695737077594]"
"X22m int#2";"[0.41715218926812786]";"[0.3846169907152908]";"[0.46413998744795526]";"[0.410019123303918]";"[0.4079713983076189]";"[0.3932122892610337]";"[0.4758709981197168]";"[0.39947765682368863]"
"X32m int#3";"[0.34351459510571203]";"[0.45626378031953085]";"[0.4758709981197168]";"[0.4384464513802094]";"[0.5030308380445558]";"[0.3119930513816401]";"[0.48709196484922773]";"[0.4384464513802094]"
